url,date,category,press,title
https://www.nytimes.com/2021/02/10/us/politics/catch-up-on-day-1-of-the-trial-here-are-five-takeaways-from-tuesday.html?searchResultPosition=462,2020-02-10,Politics,nyt,Catch up on Day 1 of the trial: Here are five takeaways from Tuesday.
https://www.nytimes.com/2021/02/10/us/politics/the-prosecution-is-set-to-present-its-case-against-trump-for-incitement-of-insurrection.html?searchResultPosition=463,2020-02-10,Politics,nyt,The prosecution is set to present its case against Trump for ‘incitement of insurrection.’
https://www.nytimes.com/2021/02/10/us/politics/house-republicans-democrats-midterm-elections.html?searchResultPosition=464,2020-02-10,Politics,nyt,House Republicans Announce 47 Democrats They Hope to Unseat
https://www.nytimes.com/2021/02/10/us/chicago-schools.html?searchResultPosition=465,2020-02-10,U.S.,nyt,Chicago’s teachers approve a deal that would send students back to the classroom.
https://www.nytimes.com/2021/02/10/us/politics/republicans-leaving-party.html?searchResultPosition=466,2020-02-10,Politics,nyt,‘There’s Nothing Left’: Why Thousands of Republicans Are Leaving the Party
https://www.nytimes.com/2021/02/10/us/politics/trump-biden-us-immigration-system.html?searchResultPosition=467,2020-02-10,Politics,nyt,Undoing Trump’s Anti-Immigrant Policies Will Mean Looking at the Fine Print
https://www.nytimes.com/2021/02/09/us/virginia-kkk-harry-rogers-sentenced.html?searchResultPosition=468,2020-02-09,U.S.,nyt,K.K.K. Member Who Drove Into Protesters Gets More Than 3 Years in Prison
https://www.nytimes.com/2021/02/09/us/raskin-impeachment.html?searchResultPosition=469,2020-02-09,U.S.,nyt,"‘Dad, I Don’t Want to Come Back to the Capitol’: Raskin Speaks of the Horror of Jan. 6"
https://www.nytimes.com/2021/02/09/us/politics/trump-impeachment-trial.html?searchResultPosition=470,2020-02-09,Politics,nyt,The First Trial Seemed Abstract. This One Is a Visceral Reckoning Over Trump.
https://www.nytimes.com/2021/02/09/us/politics/trump-impeachment-trial-senate.html?searchResultPosition=471,2020-02-09,Politics,nyt,"Senate Agrees Trial Is Constitutional, as Trump Consolidates Votes for an Acquittal"
https://www.nytimes.com/2021/02/09/us/politics/trump-bruce-castor-david-schoen.html?searchResultPosition=472,2020-02-09,Politics,nyt,Meandering Performance by Defense Lawyers Enrages Trump
https://www.nytimes.com/2021/02/09/us/politics/impeachment-briefing-a-video-and-a-vote.html?searchResultPosition=473,2020-02-09,Politics,nyt,Impeachment Briefing: A Video and a Vote
https://www.nytimes.com/2021/02/09/us/politics/trump-impeachment-takeaways.html?searchResultPosition=474,2020-02-09,Politics,nyt,5 Takeaways From Day One of Trump’s Second Impeachment Trial
https://www.nytimes.com/2021/02/09/us/politics/impeachment-democrats-republicans.html?searchResultPosition=475,2020-02-09,Politics,nyt,How We’re Thinking About Impeachment
https://www.nytimes.com/2021/02/09/us/politics/biden-vaccination-race-data.html?searchResultPosition=476,2020-02-09,Politics,nyt,"As Biden Pushes for Racial Equity in Vaccination, Data Is Lagging"
https://www.nytimes.com/2021/02/09/us/trump-palm-beach-mar-a-lago.html?searchResultPosition=477,2020-02-09,U.S.,nyt,Can Trump Live in Mar-a-Lago? Palm Beach Leans Yes
https://www.nytimes.com/2021/02/09/us/politics/john-fetterman-gun-black-jogger.html?searchResultPosition=478,2020-02-09,Politics,nyt,"John Fetterman, Senate Candidate, Revisits Gun Incident Involving Black Jogger"
https://www.nytimes.com/2021/02/09/us/politics/republicans-bill-cassidy.html?searchResultPosition=479,2020-02-09,Politics,nyt,"Six G.O.P. senators vote to proceed with the trial, one more than in a similar vote last month."
https://www.nytimes.com/2021/02/09/us/coronavirus-today.html?searchResultPosition=480,2020-02-09,U.S.,nyt,Coronavirus Briefing: What Happened Today
https://www.nytimes.com/2021/02/09/us/politics/trump-polls-impeachment.html?searchResultPosition=481,2020-02-09,Politics,nyt,"Americans Support Convicting Trump, but Only Narrowly"
https://www.nytimes.com/2021/02/09/us/politics/bruce-castor-trump-lawyer.html?searchResultPosition=482,2020-02-09,Politics,nyt,‘The president’s lawyer just rambled on and on.’ Trump defense lawyer leaves some senators scratching their heads.
https://www.nytimes.com/2021/02/09/us/politics/justice-department-us-attorneys.html?searchResultPosition=483,2020-02-09,Politics,nyt,Justice Dept. Directs Trump-Appointed U.S. Attorneys to Leave
https://www.nytimes.com/2021/02/09/us/politics/mike-lee-trump-mulligan.html?searchResultPosition=484,2020-02-09,Politics,nyt,Senator Mike Lee of Utah suggests Trump should get a ‘mulligan’ for Jan. 6 speech.
https://www.nytimes.com/2021/02/09/us/louisiana-troopers-charged-false-arrests-excessive-force.html?searchResultPosition=485,2020-02-09,U.S.,nyt,4 Louisiana Troopers Arrested on Charges of Using Excessive Force
https://www.nytimes.com/2021/02/09/us/politics/impeachment-trump-democrats.html?searchResultPosition=486,2020-02-09,Politics,nyt,Democrat says Trump lawyers misrepresented legal scholar’s argument.
https://www.nytimes.com/2021/02/09/us/idaho-police-shooting.html?searchResultPosition=487,2020-02-09,U.S.,nyt,"Idaho Officer Killed Man at His Home After Mistaking His Identity, Police Say"
https://www.nytimes.com/2021/02/09/us/buffalo-minnesota-clinic-shooting.html?searchResultPosition=488,2020-02-09,U.S.,nyt,1 Person Killed and 4 Injured in Shooting at Minnesota Health Clinic
https://www.nytimes.com/2021/02/09/us/politics/for-his-second-impeachment-trial-trump-remains-largely-silent.html?searchResultPosition=489,2020-02-09,Politics,nyt,"For his second impeachment trial, Trump remains largely silent."
https://www.nytimes.com/2021/02/09/us/politics/security-is-tight-at-the-capitol.html?searchResultPosition=490,2020-02-09,Politics,nyt,Security is tight at the Capitol.
https://www.nytimes.com/2021/02/09/us/politics/as-impeachment-trial-begins-democrats-try-something-new-party-unity.html?searchResultPosition=491,2020-02-09,Politics,nyt,"As impeachment trial begins, Democrats try something new: Party unity"
https://www.nytimes.com/2021/02/09/us/politics/patrick-leahy-impeachment-trial.html?searchResultPosition=492,2020-02-09,Politics,nyt,"Trifecta of Roles for Leahy: Witness, Juror and Judge in Trump’s Trial"
https://www.nytimes.com/2021/02/09/us/politics/next-week-biden-will-take-his-first-major-trip-outside-of-washington-as-president.html?searchResultPosition=493,2020-02-09,Politics,nyt,"Next week, Biden will take his first major trip outside of Washington as president."
https://www.nytimes.com/2021/02/09/us/politics/melania-trump-book-biden.html?searchResultPosition=494,2020-02-09,Politics,nyt,The Justice Department dropped a Trump-era lawsuit over an ex-aide’s book about Melania Trump.
https://www.nytimes.com/2021/02/09/us/politics/trump-finds-far-fewer-defenders-this-time-around.html?searchResultPosition=495,2020-02-09,Politics,nyt,Trump finds far fewer defenders this time around.
https://www.nytimes.com/2021/02/09/us/politics/trump-the-focus-of-the-trial-is-expected-to-stay-out-of-sight.html?searchResultPosition=496,2020-02-09,Politics,nyt,"Trump, the focus of the trial, is expected to stay out of sight."
https://www.nytimes.com/2021/02/09/us/kobe-helicopter-crash-investigation.html?searchResultPosition=497,2020-02-09,U.S.,nyt,Investigators Fault Pilot in Kobe Bryant Crash for Flying Into Clouds
https://www.nytimes.com/2021/02/09/us/paul-grisham-antarctica-lost-wallet.html?searchResultPosition=498,2020-02-09,U.S.,nyt,"Lost in Antarctica, a Wallet Is Returned 53 Years Later (Memories Included)"
https://www.nytimes.com/2021/02/09/us/california-covid-vaccine.html?searchResultPosition=499,2020-02-09,U.S.,nyt,How Does California’s Vaccine Rollout Compare With Other Parts of the Country?
https://www.nytimes.com/2021/02/09/us/politics/trumps-trial-is-expected-to-be-brief-but-may-have-lasting-political-repercussions.html?searchResultPosition=500,2020-02-09,Politics,nyt,Trump’s trial is expected to be brief but may have lasting political repercussions.
https://www.nytimes.com/2021/02/09/us/chicago-schools.html?searchResultPosition=501,2020-02-09,U.S.,nyt,‘She Just Lost It’: Chicago School Fight Leaves Families in Limbo
https://www.nytimes.com/2021/02/09/us/colleges-vowed-a-safer-spring-but-then-students-and-variants-arrived.html?searchResultPosition=502,2020-02-09,U.S.,nyt,"Colleges vowed a safer spring, but then students, and variants, arrived."
https://www.nytimes.com/2021/02/09/us/politics/joe-biden-democratic-party.html?searchResultPosition=503,2020-02-09,Politics,nyt,How Biden United a Fractious Party Under One Tent
https://www.nytimes.com/2021/02/09/us/colleges-covid.html?searchResultPosition=504,2020-02-09,U.S.,nyt,"Colleges Vowed a Safer Spring. Then Students, and Variants, Arrived."
https://www.nytimes.com/2021/02/09/us/politics/durham-us-attorneys-biden.html?searchResultPosition=505,2020-02-09,Politics,nyt,Justice Dept. to Keep Special Counsel Investigating Russia Inquiry
https://www.nytimes.com/2021/02/09/us/anthony-sowell-serial-killer-dead.html?searchResultPosition=506,2020-02-09,U.S.,nyt,"Anthony Sowell, Serial Killer Who Terrorized Cleveland, Dies at 61"
https://www.nytimes.com/2021/02/08/us/militias-republicans-michigan.html?searchResultPosition=507,2020-02-08,U.S.,nyt,‘Its Own Domestic Army’: How the G.O.P. Allied Itself With Militants
https://www.nytimes.com/2021/02/08/us/oldsmar-florida-water-supply-hack.html?searchResultPosition=508,2020-02-08,U.S.,nyt,‘Dangerous Stuff’: Hackers Tried to Poison Water Supply of Florida Town
https://www.nytimes.com/2021/02/08/us/politics/trump-impeachment-legal-brief.html?searchResultPosition=509,2020-02-08,Politics,nyt,"Denying Incitement, Trump Impeachment Team Says He Cannot Be Tried"
https://www.nytimes.com/2021/02/08/us/politics/minimum-wage-cbo.html?searchResultPosition=510,2020-02-08,Politics,nyt,"Minimum Wage Hike Would Help Poverty but Cost Jobs, Budget Office Says"
https://www.nytimes.com/2021/02/08/us/politics/trump-conservative-media.html?searchResultPosition=511,2020-02-08,Politics,nyt,"Trump Isn’t the Only One on Trial. The Conservative Media Is, Too."
https://www.nytimes.com/2021/02/08/us/coronavirus-today.html?searchResultPosition=512,2020-02-08,U.S.,nyt,Coronavirus Briefing: What Happened Today
https://www.nytimes.com/2021/02/08/us/politics/biden-democrats-stimulus.html?searchResultPosition=513,2020-02-08,Politics,nyt,"Democrats roll out a plan to send $1,400 stimulus payments to Americans earning up to $75,000 a year."
https://www.nytimes.com/2021/02/08/us/politics/trump-impeachment-constitutional.html?searchResultPosition=514,2020-02-08,Politics,nyt,First Up at Trump’s Impeachment: Can a Former President Stand Trial?
https://www.nytimes.com/2021/02/08/us/politics/impeachment-briefing-trumps-trial-starts-tomorrow.html?searchResultPosition=515,2020-02-08,Politics,nyt,Impeachment Briefing: Trump’s Trial Starts Tomorrow
https://www.nytimes.com/2021/02/08/us/karen-lewis-dead.html?searchResultPosition=516,2020-02-08,U.S.,nyt,"Karen Lewis, Who Fought for Chicago’s Teachers, Dies at 67"
https://www.nytimes.com/2021/02/08/us/politics/dershowitz-trump-pardons-clemency.html?searchResultPosition=517,2020-02-08,Politics,nyt,"Using Connections to Trump, Dershowitz Became Force in Clemency Grants"
https://www.nytimes.com/2021/02/08/us/politics/trump-georgia-election-investigation.html?searchResultPosition=518,2020-02-08,Politics,nyt,Georgia Officials Review Trump Phone Call as Scrutiny Intensifies
https://www.nytimes.com/2021/02/08/us/utah-school-black-history-month.html?searchResultPosition=519,2020-02-08,U.S.,nyt,A Utah School Made Black History Month Optional. Then It Reversed Itself.
https://www.nytimes.com/2021/02/08/us/politics/julian-assange-indictment.html?searchResultPosition=520,2020-02-08,Politics,nyt,Civil-Liberties Groups Ask Biden Justice Dept. to Drop Julian Assange Case
https://www.nytimes.com/2021/02/08/us/politics/trump-impeachment-trial.html?searchResultPosition=521,2020-02-08,Politics,nyt,Here’s how Trump’s second impeachment trial will unfold in the Senate this week.
https://www.nytimes.com/2021/02/08/us/mask-mandate-state-legislature-coronavirus.html?searchResultPosition=522,2020-02-08,U.S.,nyt,"When it comes to their own pandemic precautions, state legislatures in the U.S. are all over the map."
https://www.nytimes.com/2021/02/08/us/politics/ilyse-hogue-naral.html?searchResultPosition=523,2020-02-08,Politics,nyt,"Ilyse Hogue, Influential Abortion Rights Advocate, Will Step Down as NARAL Chief"
https://www.nytimes.com/2021/02/08/us/ron-wright-dies-covid-19.html?searchResultPosition=524,2020-02-08,U.S.,nyt,Representative Ron Wright of Texas dies after battling Covid-19.
https://www.nytimes.com/2021/02/08/us/senator-richard-shelby-retire.html?searchResultPosition=525,2020-02-08,U.S.,nyt,"Richard Shelby, Veteran Senator From Alabama, Won’t Seek 7th Term"
https://www.nytimes.com/2021/02/08/us/politics/john-fetterman-pennsylvania.html?searchResultPosition=526,2020-02-08,Politics,nyt,"John Fetterman will run for Pennsylvania’s open Senate seat in 2022, in a Rust Belt test for the Democratic left."
https://www.nytimes.com/2021/02/08/us/women-in-blue-documentary-minneapolis-police.html?searchResultPosition=527,2020-02-08,U.S.,nyt,"‘Women in Blue,’ and Redefining What It Means to Protect and Serve"
https://www.nytimes.com/2021/02/08/us/politics/top-conservative-lawyer-says-trump-can-stand-trial-in-break-with-gop-argument.html?searchResultPosition=528,2020-02-08,Politics,nyt,"Top conservative lawyer says Trump can stand trial, in break with G.O.P. argument."
https://www.nytimes.com/2021/02/08/us/california-covid.html?searchResultPosition=529,2020-02-08,U.S.,nyt,What to Watch Out for This Week in the Pandemic
https://www.nytimes.com/2021/02/08/us/politics/liz-cheney-spurns-calls-to-resign-and-says-republicans-must-move-past-trump.html?searchResultPosition=530,2020-02-08,Politics,nyt,Liz Cheney spurns calls to resign and says Republicans must move past Trump.
https://www.nytimes.com/2021/02/08/us/politics/david-schoen-bruce-castor-trump.html?searchResultPosition=531,2020-02-08,Politics,nyt,"Who Are David Schoen and Bruce Castor, Trump’s Impeachment Trial Lawyers?"
https://www.nytimes.com/2021/02/08/us/schools-reopening-teachers-unions.html?searchResultPosition=532,2020-02-08,U.S.,nyt,The Union Leader Who Says She Can Get Teachers Back in Schools
https://www.nytimes.com/2021/02/08/us/politics/capitol-riot-trump-veterans-cops.html?searchResultPosition=533,2020-02-08,Politics,nyt,"In the Battle for the Capitol, Veterans Fought on Opposite Sides"
https://www.nytimes.com/2021/02/08/us/covid-los-angeles.html?searchResultPosition=534,2020-02-08,U.S.,nyt,Dying of Covid in a ‘Separate and Unequal’ L.A. Hospital
https://www.nytimes.com/2021/02/07/us/politics/human-rights-council-biden-administration.html?searchResultPosition=535,2020-02-07,Politics,nyt,Biden Administration Moves to Rejoin U.N. Human Rights Council
https://www.nytimes.com/2021/02/07/us/baby-shower-cannon-explosion-Michigan.html?searchResultPosition=536,2020-02-07,U.S.,nyt,"Celebratory Cannon Salute at Baby Shower Ends in Death, Police Say"
https://www.nytimes.com/2021/02/07/us/politics/charles-cooper-trump-impeachment.html?searchResultPosition=537,2020-02-07,Politics,nyt,"Breaking With G.O.P., Top Conservative Lawyer Says Trump Can Stand Trial"
https://www.nytimes.com/2021/02/07/us/chicago-teachers-tentatively-agree-to-return-to-classrooms.html?searchResultPosition=538,2020-02-07,U.S.,nyt,Chicago Teachers Tentatively Agree to Return to Classrooms
https://www.nytimes.com/2021/02/07/us/politics/child-tax-credit-stimulus.html?searchResultPosition=539,2020-02-07,Politics,nyt,"Democrats to Unveil Up to $3,600 Child Tax Credit as Part of Stimulus Bill"
https://www.nytimes.com/2021/02/07/us/politics/joe-biden-wilmington-delaware.html?searchResultPosition=540,2020-02-07,Politics,nyt,A Longtime Delaware Resident Commutes Home. A Few Things Have Changed.
https://www.nytimes.com/2021/02/07/us/politics/trump-impeachment.html?searchResultPosition=541,2020-02-07,Politics,nyt,Impeachment Case Aims to Marshal Outrage of Capitol Attack Against Trump
https://www.nytimes.com/2021/02/07/us/cdc-vaccine-supply.html?searchResultPosition=542,2020-02-07,U.S.,nyt,Top U.S. health experts say vaccine supplies and vaccinations will increase by spring.
https://www.nytimes.com/2021/02/07/us/chicago-schools-open-coronavirus.html?searchResultPosition=543,2020-02-07,U.S.,nyt,Chicago teachers reach a tentative deal with the city to reopen schools.
https://www.nytimes.com/2021/02/07/us/politics/liz-cheney-trump.html?searchResultPosition=544,2020-02-07,Politics,nyt,"Spurning Calls to Resign, Liz Cheney Says G.O.P. Must Move Past Trump"
https://www.nytimes.com/2021/02/07/us/white-protestants-ku-klux-klan.html?searchResultPosition=545,2020-02-07,U.S.,nyt,"A Century Ago, White Protestant Extremism Marched on Washington"
https://www.nytimes.com/2021/02/07/obituaries/george-p-shultz-dead.html?searchResultPosition=546,2020-02-07,U.S.,nyt,"George P. Shultz, Top Cabinet Official Under Nixon and Reagan, Dies at 100"
https://www.nytimes.com/2021/02/07/us/yellen-economy.html?searchResultPosition=547,2020-02-07,U.S.,nyt,"Without a big aid bill like Biden’s, jobs will be slow to rebound, Yellen warns."
https://www.nytimes.com/2021/02/07/us/super-bowl-coronavirus-surge.html?searchResultPosition=548,2020-02-07,U.S.,nyt,The Super Bowl brings fears of another coronavirus surge.
https://www.nytimes.com/2021/02/07/us/missing-flute-22000-donald-rabin.html?searchResultPosition=549,2020-02-07,U.S.,nyt,Lost: A Golden Flute on a Train. Found: Faith in Others.
https://www.nytimes.com/2021/02/07/us/chad-salsman-sexual-assault.html?searchResultPosition=550,2020-02-07,U.S.,nyt,District Attorney Charged in Sexual Assaults on Former Clients
https://www.nytimes.com/2021/02/07/us/politics/schumer-impeachment-new-york.html?searchResultPosition=551,2020-02-07,Politics,nyt,Why Chuck Schumer Is Cozying Up to the A.O.C. Wing of His Party
https://www.nytimes.com/2021/02/06/us/politics/michigan-elections-board.html?searchResultPosition=552,2020-02-06,Politics,nyt,Strong Trump Supporters Picked to Head Michigan Republican Party
https://www.nytimes.com/2021/02/06/us/avalanche-salt-lake-city.html?searchResultPosition=553,2020-02-06,U.S.,nyt,"4 Skiers Killed in Avalanche in Utah, Officials Say"
https://www.nytimes.com/2021/02/06/us/politics/trump-impeachment-trial.html?searchResultPosition=554,2020-02-06,Politics,nyt,Trump Lawyer Asks to Pause Impeachment Trial if It Runs Into Sabbath
https://www.nytimes.com/2021/02/06/us/politics/wyoming-republicans-liz-cheney.html?searchResultPosition=555,2020-02-06,Politics,nyt,Wyoming Republicans Censure Liz Cheney for Impeachment Vote
https://www.nytimes.com/2021/02/06/us/california-covid-vaccine.html?searchResultPosition=556,2020-02-06,U.S.,nyt,Anti-Vaccine Activists Emboldened in California
https://www.nytimes.com/2021/02/06/us/politics/morgan-muir-intelligence-briefings-biden.html?searchResultPosition=557,2020-02-06,Politics,nyt,A Rotating Group of Intelligence Analysts Will Brief President Biden
https://www.nytimes.com/2021/02/06/us/frank-shankwitz-dead.html?searchResultPosition=558,2020-02-06,U.S.,nyt,"Frank Shankwitz, a Founder of Make-a-Wish, Is Dead at 77"
https://www.nytimes.com/2021/02/06/us/politics/michael-flynn-qanon.html?searchResultPosition=559,2020-02-06,Politics,nyt,"Pushing QAnon and Stolen Election Lies, Flynn Re-emerges"
https://www.nytimes.com/2021/02/06/us/politics/pete-buttigieg-transportation.html?searchResultPosition=560,2020-02-06,Politics,nyt,"For Buttigieg, ‘Generational’ Transportation Change May Not Be Easy, Experts Say"
https://www.nytimes.com/2021/02/06/us/politics/kamala-harris-joe-biden.html?searchResultPosition=561,2020-02-06,Politics,nyt,Biden Wants Harris to Have a Major Role. What It Is Hasn’t Been Defined.
https://www.nytimes.com/2021/02/06/us/migrants-border-coronavirus-san-diego.html?searchResultPosition=562,2020-02-06,U.S.,nyt,Migrant Families Force Biden to Confront New Border Crisis
https://www.nytimes.com/2021/02/06/us/politics/coronavirus-vaccines.html?searchResultPosition=563,2020-02-06,Politics,nyt,Immunization Expert Accuses C.D.C. and Deloitte of Stealing Her Idea
https://www.nytimes.com/2021/02/06/us/politics/sunrise-movement-progressives.html?searchResultPosition=564,2020-02-06,Politics,nyt,"Progressives Made a Splash. Can They Pass Bills, Too?"
https://www.nytimes.com/2021/02/06/us/supreme-court-california-church-coronavirus.html?searchResultPosition=565,2020-02-06,U.S.,nyt,Supreme Court Partly Backs Religious Challenge to California Virus Restrictions
https://www.nytimes.com/2021/02/05/us/politics/biden-trump-intelligence-briefings.html?searchResultPosition=566,2020-02-05,Politics,nyt,"Biden Bars Trump From Receiving Intelligence Briefings, Citing ‘Erratic Behavior’"
https://www.nytimes.com/2021/02/05/us/politics/biden-houthi-yemen-terrorist-designation.html?searchResultPosition=567,2020-02-05,Politics,nyt,Biden Reverses Trump Terrorist Designation for Houthis in Yemen
https://www.nytimes.com/2021/02/05/us/politics/majorie-taylor-greene-republican-party.html?searchResultPosition=568,2020-02-05,Politics,nyt,"Exiled From Committees, Greene Says She Is ‘Freed’ to Push Republicans to the Right"
https://www.nytimes.com/2021/02/05/us/politics/cudd-texas-florist-mexico.html?searchResultPosition=569,2020-02-05,Politics,nyt,Judge Says Florist Charged in Capitol Riot May Travel to Mexico
https://www.nytimes.com/2021/02/05/us/politics/fbi-intelligence-domestic-terrorism.html?searchResultPosition=570,2020-02-05,Politics,nyt,U.S. Will Examine Giving F.B.I. More Resources to Counter Domestic Extremism
https://www.nytimes.com/2021/02/05/us/summer-school-covid.html?searchResultPosition=571,2020-02-05,U.S.,nyt,Summer School Is a Hot Idea Right Now. Could It Work?
https://www.nytimes.com/2021/02/05/us/air-force-base-security-breach.html?searchResultPosition=572,2020-02-05,U.S.,nyt,Intruder Boards a Military Plane at Joint Base Andrews
https://www.nytimes.com/2021/02/05/us/coronavirus-today.html?searchResultPosition=573,2020-02-05,U.S.,nyt,Coronavirus Briefing: What Happened Today
https://www.nytimes.com/2021/02/05/us/politics/trump-impeachment-defense.html?searchResultPosition=574,2020-02-05,Politics,nyt,144 Constitutional Lawyers Call Trump’s First Amendment Defense ‘Legally Frivolous’
https://www.nytimes.com/2021/02/05/us/biden-will-take-the-presidential-plane-for-the-first-time-but-it-may-not-be-the-one-that-has-delighted-his-predecessors.html?searchResultPosition=575,2020-02-05,U.S.,nyt,"Biden will take the presidential plane for the first time, but it may not be the one that has delighted his predecessors."
https://www.nytimes.com/2021/02/05/us/kamala-harris-senate-vote.html?searchResultPosition=576,2020-02-05,U.S.,nyt,‘The vice president votes in the affirmative’: Here’s how Kamala Harris broke her first Senate tie.
https://www.nytimes.com/2021/02/05/us/i-80-pileup-storm.html?searchResultPosition=577,2020-02-05,U.S.,nyt,Ice Floe Rescues and Highway Crashes Cap a Bad Week of Winter Weather
https://www.nytimes.com/2021/02/05/us/politics/biden-american-bar-association-judges.html?searchResultPosition=578,2020-02-05,Politics,nyt,Biden Won’t Restore Bar Association’s Role in Vetting Judges
https://www.nytimes.com/2021/02/05/us/margaret-c-snyder-dead.html?searchResultPosition=579,2020-02-05,U.S.,nyt,"Margaret C. Snyder, the U.N.’s ‘First Feminist,’ Dies at 91"
https://www.nytimes.com/2021/02/05/us/trump-defense-first-amendment.html?searchResultPosition=580,2020-02-05,U.S.,nyt,144 constitutional lawyers call Trump’s First Amendment defense ‘legally frivolous.’
https://www.nytimes.com/2021/02/05/us/politics/biden-air-force-one.html?searchResultPosition=581,2020-02-05,Politics,nyt,"After Years in Government, Biden Has a New Perk: Air Force One"
https://www.nytimes.com/2021/02/05/us/politics/capitol-riot-domestic-terrorism.html?searchResultPosition=582,2020-02-05,Politics,nyt,Muddled Intelligence Hampered Response to Capitol Riot
https://www.nytimes.com/2021/02/05/us/stimulus-biden-obama-letter.html?searchResultPosition=583,2020-02-05,U.S.,nyt,More than 200 officials from the Obama administration sign a letter urging Congress to go big on the stimulus.
https://www.nytimes.com/2021/02/05/us/new-polling-suggests-most-americans-back-bidens-policies.html?searchResultPosition=584,2020-02-05,U.S.,nyt,New polling suggests most Americans back Biden’s policies.
https://www.nytimes.com/2021/02/05/us/california-reopening-coronavirus.html?searchResultPosition=585,2020-02-05,U.S.,nyt,Take a Visual Tour Through California as It Reopens
https://www.nytimes.com/2021/02/05/us/biden-says-a-weak-jobs-report-proves-the-need-for-an-immediate-and-large-stimulus.html?searchResultPosition=586,2020-02-05,U.S.,nyt,Biden says a weak jobs report proves the need for an immediate and large stimulus.
https://www.nytimes.com/2021/02/05/us/house-gives-final-approval-to-budget-plan-including-bidens-1-9-trillion-stimulus-over-unified-republican-opposition.html?searchResultPosition=587,2020-02-05,U.S.,nyt,"House gives final approval to budget plan including Biden’s $1.9 trillion stimulus, over unified Republican opposition."
https://www.nytimes.com/2021/02/05/us/politics/house-greene-republicans-trump.html?searchResultPosition=588,2020-02-05,Politics,nyt,The House’s Unusual Move
https://www.nytimes.com/2021/02/05/us/colleges-social-media-discipline.html?searchResultPosition=589,2020-02-05,U.S.,nyt,Students Punished for ‘Vulgar’ Social Media Posts Are Fighting Back
https://www.nytimes.com/2021/02/05/us/tampa-superbowl-coronavirus.html?searchResultPosition=590,2020-02-05,U.S.,nyt,How Does a City Host a Super Bowl in a Pandemic?
https://www.nytimes.com/2021/02/04/us/new-zealand-cacti-succulent.html?searchResultPosition=591,2020-02-04,U.S.,nyt,New Zealand Sentences Woman Caught With Cacti Tied to Her Body
https://www.nytimes.com/2021/02/04/us/politics/biden-foreign-policy.html?searchResultPosition=592,2020-02-04,Politics,nyt,Biden Signals Break With Trump Foreign Policy in a Wide-Ranging State Dept. Speech
https://www.nytimes.com/2021/02/04/us/kenya-abuse-orphange-dow.html?searchResultPosition=593,2020-02-04,U.S.,nyt,15-Year Sentence for Pennsylvania Man Who Abused Girls at Orphanage in Kenya
https://www.nytimes.com/2021/02/04/us/politics/biden-stimulus-senate-vote.html?searchResultPosition=594,2020-02-04,Politics,nyt,"Senate Backs Biden’s Stimulus, But Rejects Quick Minimum Wage Increase"
https://www.nytimes.com/2021/02/04/us/politics/trump-impeachment-capitol-riot.html?searchResultPosition=595,2020-02-04,Politics,nyt,Trump Refuses Surprise Call to Testify in His Impeachment Trial
https://www.nytimes.com/2021/02/04/us/covid-vaccines-crossing-states.html?searchResultPosition=596,2020-02-04,U.S.,nyt,Can’t Get a Shot? Thousands of ‘Vaccine Hunters’ Are Crossing State Borders to Get Theirs
https://www.nytimes.com/2021/02/04/us/politics/biden-state-department.html?searchResultPosition=597,2020-02-04,Politics,nyt,"To ‘Re-engage the World,’ Biden Looks to Win Over U.S. Diplomats First"
https://www.nytimes.com/2021/02/04/us/politics/marjorie-taylor-greene.html?searchResultPosition=598,2020-02-04,Politics,nyt,"House Exiles Marjorie Taylor Greene From Panels, as Republicans Rally Around Her"
https://www.nytimes.com/2021/02/04/us/politics/virginia-death-penalty-northam.html?searchResultPosition=599,2020-02-04,Politics,nyt,"Virginia, Shifting Left Fast, Moves Closer to Abolishing Death Penalty"
https://www.nytimes.com/2021/02/04/us/dennis-white-boston-police.html?searchResultPosition=600,2020-02-04,U.S.,nyt,New Boston Police Leader Put on Leave as Domestic Abuse Allegations Surface
https://www.nytimes.com/2021/02/04/us/coronavirus-today.html?searchResultPosition=601,2020-02-04,U.S.,nyt,Coronavirus Briefing: What Happened Today
https://www.nytimes.com/2021/02/04/us/politics/biden-approval-rating-republicans.html?searchResultPosition=602,2020-02-04,Politics,nyt,Biden’s Policies Are Popular. What Does That Mean for Republicans?
https://www.nytimes.com/2021/02/04/us/anne-sacoolas-harry-dunn-uk.html?searchResultPosition=603,2020-02-04,U.S.,nyt,"Woman Charged in Fatal U.K. Collision Was Employed by State Department, Lawyer Says"
https://www.nytimes.com/2021/02/04/us/new-mexico-trooper-shot.html?searchResultPosition=604,2020-02-04,U.S.,nyt,"New Mexico State Police Officer Is Shot and Killed, Officials Say"
https://www.nytimes.com/2021/02/04/us/politics/senate-intelligence-committee-extremism.html?searchResultPosition=605,2020-02-04,Politics,nyt,Senate Intelligence Committee to Examine Antigovernment Extremists
https://www.nytimes.com/2021/02/04/us/schumer-democrats-student-loan-forgiveness.html?searchResultPosition=606,2020-02-04,U.S.,nyt,"Schumer, seeking to pressure Biden, pushes a $50,000 student debt forgiveness plan."
https://www.nytimes.com/2021/02/04/us/politics/biden-germany-troops-trump.html?searchResultPosition=607,2020-02-04,Politics,nyt,"Biden Freezes Trump’s Withdrawal of 12,000 Troops From Germany"
